id,sales
110,23.676216912032334
111,17.149121217810745
112,20.652101849257964
113,20.463584458984787
114,21.083964247646367
115,23.044094563694912
116,23.598920870193925
117,23.676216912032334
118,17.149121217810745
119,20.652101849257964
120,20.463584458984787
121,23.752036810832877
122,25.074505790143647
123,26.86909563174045
124,27.815926501414413
125,18.643856856148407
126,23.05254079651233
127,22.897654761997565
128,23.752036810832877
129,25.074505790143647
130,26.86909563174045
131,27.815926501414413
132,18.643856856148407
133,23.05254079651233
134,22.897654761997565
135,23.752036810832877
136,25.074505790143647
137,26.86909563174045
138,27.815926501414413
139,18.643856856148407
140,23.05254079651233
141,22.897654761997565
142,23.752036810832877
143,25.074505790143647
144,26.86909563174045
145,27.815926501414413
146,18.643856856148407
147,23.05254079651233
148,22.897654761997565
149,27.067409518567782
150,29.723809391931436
151,31.863371415973116
152,33.16331507894772
153,22.22357182749763
154,26.432959876156616
155,26.686189466420355
156,27.067409518567782
157,29.723809391931436
158,31.863371415973116
159,33.16331507894772
160,22.22357182749763
161,26.432959876156616
162,26.686189466420355
163,27.067409518567782
164,29.723809391931436
165,31.863371415973116
166,33.16331507894772
167,22.22357182749763
168,26.432959876156616
169,26.686189466420355
170,27.067409518567782
171,29.723809391931436
172,31.863371415973116
173,33.16331507894772
174,22.22357182749763
175,26.432959876156616
176,26.686189466420355
177,27.067409518567782
178,29.723809391931436
179,31.863371415973116
180,16.35072826189441
181,18.744467191903745
182,18.6769226421873
183,18.65995090822656
184,19.911289349843873
185,20.187245118571468
186,20.416098202500756
187,16.35072826189441
188,18.744467191903745
189,18.6769226421873
190,18.65995090822656
191,19.911289349843873
192,20.187245118571468
193,20.416098202500756
194,16.35072826189441
195,18.744467191903745
196,18.6769226421873
197,18.65995090822656
198,19.911289349843873
199,20.187245118571468
200,20.416098202500756
201,16.35072826189441
202,18.744467191903745
203,18.6769226421873
204,18.65995090822656
205,19.911289349843873
206,20.187245118571468
207,20.416098202500756
208,16.35072826189441
209,18.744467191903745
210,18.6769226421873
211,20.671488278779492
212,21.285165383659045
213,22.800884687484423
214,23.899272599249265
215,17.188928707598503
216,20.488370946524526
217,20.45445775256651
218,20.671488278779492
219,21.285165383659045
220,22.800884687484423
221,23.899272599249265
222,17.188928707598503
223,20.488370946524526
224,20.45445775256651
225,20.671488278779492
226,21.285165383659045
227,22.800884687484423
228,23.899272599249265
229,17.188928707598503
230,20.488370946524526
231,20.45445775256651
232,20.671488278779492
233,21.285165383659045
234,22.800884687484423
235,23.899272599249265
236,17.188928707598503
237,20.488370946524526
238,20.45445775256651
239,24.044983535871342
240,26.13508352236481
241,27.918022413188122
242,28.823910154826585
243,20.947739068861402
244,24.047885416082487
245,24.301115006346222
246,24.044983535871342
247,26.13508352236481
248,27.918022413188122
249,28.823910154826585
250,20.947739068861402
251,24.047885416082487
252,24.301115006346222
253,24.044983535871342
254,26.13508352236481
255,27.918022413188122
256,28.823910154826585
257,20.947739068861402
258,24.047885416082487
259,24.301115006346222
260,24.044983535871342
261,26.13508352236481
262,27.918022413188122
263,28.823910154826585
264,20.947739068861402
265,24.047885416082487
266,24.301115006346222
267,24.044983535871342
268,26.13508352236481
269,27.918022413188122
270,13.970038440125602
271,16.61099089176107
272,16.543446342044632
273,17.245440326398132
274,19.022002682931877
275,19.10458980475072
276,19.813155147445382
277,13.970038440125602
278,16.61099089176107
279,16.543446342044632
280,17.245440326398132
281,19.022002682931877
282,19.10458980475072
283,19.813155147445382
284,13.970038440125602
285,16.61099089176107
286,16.543446342044632
287,17.245440326398132
288,19.022002682931877
289,19.10458980475072
290,19.813155147445382
291,13.970038440125602
292,16.61099089176107
293,16.543446342044632
294,17.245440326398132
295,19.022002682931877
296,19.10458980475072
297,19.813155147445382
298,13.970038440125602
299,16.61099089176107
300,16.543446342044632
301,18.101786888299504
302,19.24068790809548
303,20.563038565012114
304,22.141138735542345
305,14.869216183434123
306,17.354427081380322
307,17.320513887422305
308,18.101786888299504
309,19.24068790809548
310,20.563038565012114
311,22.141138735542345
312,14.869216183434123
313,17.354427081380322
314,17.320513887422305
315,18.101786888299504
316,19.24068790809548
317,20.563038565012114
318,22.141138735542345
319,14.869216183434123
320,17.354427081380322
321,17.320513887422305
322,18.101786888299504
323,19.24068790809548
324,20.563038565012114
325,22.141138735542345
326,14.869216183434123
327,17.354427081380322
328,17.320513887422305
329,20.845341696929136
330,24.778562157003705
331,26.368132400918267
332,27.753732401322118
333,17.368001292533794
334,20.43212928401662
335,20.685358874280357
336,20.845341696929136
337,24.778562157003705
338,26.368132400918267
339,27.753732401322118
340,17.368001292533794
341,20.43212928401662
342,20.685358874280357
343,20.845341696929136
344,24.778562157003705
345,26.368132400918267
346,27.753732401322118
347,17.368001292533794
348,20.43212928401662
349,20.685358874280357
350,20.845341696929136
351,24.778562157003705
352,26.368132400918267
353,27.753732401322118
354,17.368001292533794
355,20.43212928401662
356,20.685358874280357
357,20.845341696929136
358,24.778562157003705
359,26.368132400918267
360,9.959764713275856
361,11.165653642038588
362,11.068523018846106
363,11.710970474128155
364,14.678762363790314
365,14.306650739674035
366,14.295497937568777
367,9.959764713275856
368,11.165653642038588
369,11.068523018846106
370,11.710970474128155
371,14.678762363790314
372,14.306650739674035
373,14.295497937568777
374,9.959764713275856
375,11.165653642038588
376,11.068523018846106
377,11.710970474128155
378,14.678762363790314
379,14.306650739674035
380,14.295497937568777
381,9.959764713275856
382,11.165653642038588
383,11.068523018846106
384,11.710970474128155
385,14.678762363790314
386,14.306650739674035
387,14.295497937568777
388,9.959764713275856
389,11.165653642038588
390,11.068523018846106
391,13.321791531130318
392,15.873074491220597
393,16.434611272518286
394,16.798070679577506
395,11.67673807175769
396,12.818494157433676
397,12.754994889999614
398,13.321791531130318
399,15.873074491220597
400,16.434611272518286
401,16.798070679577506
402,11.67673807175769
403,12.818494157433676
404,12.754994889999614
405,13.321791531130318
406,15.873074491220597
407,16.434611272518286
408,16.798070679577506
409,11.67673807175769
410,12.818494157433676
411,12.754994889999614
412,13.321791531130318
413,15.873074491220597
414,16.434611272518286
415,16.798070679577506
416,11.67673807175769
417,12.818494157433676
418,12.754994889999614
419,15.471128347054268
420,17.57540123697087
421,18.155427757934486
422,18.436359959937526
423,12.995962593958502
424,15.114326511068123
425,15.337970027855816
426,15.471128347054268
427,17.57540123697087
428,18.155427757934486
429,18.436359959937526
430,12.995962593958502
431,15.114326511068123
432,15.337970027855816
433,15.471128347054268
434,17.57540123697087
435,18.155427757934486
436,18.436359959937526
437,12.995962593958502
438,15.114326511068123
439,15.337970027855816
440,15.471128347054268
441,17.57540123697087
442,18.155427757934486
443,18.436359959937526
444,12.995962593958502
445,15.114326511068123
446,15.337970027855816
447,15.471128347054268
448,17.57540123697087
449,18.155427757934486
450,9.778618936564225
451,10.984507865326954
452,10.887377242134468
453,11.52982469741652
454,14.466930931107905
455,14.341174500171975
456,14.323986738889802
457,9.778618936564225
458,10.984507865326954
459,10.887377242134468
460,11.52982469741652
461,14.466930931107905
462,14.341174500171975
463,14.323986738889802
464,9.778618936564225
465,10.984507865326954
466,10.887377242134468
467,11.52982469741652
468,14.466930931107905
469,14.341174500171975
470,14.323986738889802
471,9.778618936564225
472,10.984507865326954
473,10.887377242134468
474,11.52982469741652
475,14.466930931107905
476,14.341174500171975
477,14.323986738889802
478,9.778618936564225
479,10.984507865326954
480,10.887377242134468
481,13.28028306562805
482,15.800880369747572
483,16.608772344225596
484,16.966196792107908
485,11.577757232614598
486,12.71951331829058
487,12.656014050856518
488,13.28028306562805
489,15.800880369747572
490,16.608772344225596
491,16.966196792107908
492,11.577757232614598
493,12.71951331829058
494,12.656014050856518
495,13.28028306562805
496,15.800880369747572
497,16.608772344225596
498,16.966196792107908
499,11.577757232614598
500,12.71951331829058
501,12.656014050856518
502,13.28028306562805
503,15.800880369747572
504,16.608772344225596
505,16.966196792107908
506,11.577757232614598
507,12.71951331829058
508,12.656014050856518
509,15.647051225037709
510,17.639058062075698
511,18.465439776219657
512,18.740337019045782
513,13.114413098301117
514,15.232777015410736
515,15.456420532198429
516,15.647051225037709
517,17.639058062075698
518,18.465439776219657
519,18.740337019045782
520,13.114413098301117
521,15.232777015410736
522,15.456420532198429
523,15.647051225037709
524,17.639058062075698
525,18.465439776219657
526,18.740337019045782
527,13.114413098301117
528,15.232777015410736
529,15.456420532198429
530,15.647051225037709
531,17.639058062075698
532,18.465439776219657
533,18.740337019045782
534,13.114413098301117
535,15.232777015410736
536,15.456420532198429
537,15.647051225037709
538,17.639058062075698
539,18.465439776219657
540,9.127297024604548
541,10.162555887436238
542,10.065425264243748
543,10.226071939602845
544,13.045278068650658
545,12.23641534365534
546,12.885809466951335
547,9.127297024604548
548,10.162555887436238
549,10.065425264243748
550,10.226071939602845
551,13.045278068650658
552,12.23641534365534
553,12.885809466951335
554,9.127297024604548
555,10.162555887436238
556,10.065425264243748
557,10.226071939602845
558,13.045278068650658
559,12.23641534365534
560,12.885809466951335
561,9.127297024604548
562,10.162555887436238
563,10.065425264243748
564,10.226071939602845
565,13.045278068650658
566,12.23641534365534
567,12.885809466951335
568,9.127297024604548
569,10.162555887436238
570,10.065425264243748
571,11.976530307814384
572,14.379227507290329
573,14.504013187708948
574,15.475993916415169
575,10.926435320654935
576,11.89756134039986
577,11.834062072965798
578,11.976530307814384
579,14.379227507290329
580,14.504013187708948
581,15.475993916415169
582,10.926435320654935
583,11.89756134039986
584,11.834062072965798
585,11.976530307814384
586,14.379227507290329
587,14.504013187708948
588,15.475993916415169
589,10.926435320654935
590,11.89756134039986
591,11.834062072965798
592,11.976530307814384
593,14.379227507290329
594,14.504013187708948
595,15.475993916415169
596,10.926435320654935
597,11.89756134039986
598,11.834062072965798
599,14.317279644300761
600,16.08519670298053
601,16.228472123065114
602,17.117925646715186
603,12.218525855322852
604,14.166259706501414
605,14.389903223289107
606,14.317279644300761
607,16.08519670298053
608,16.228472123065114
609,17.117925646715186
610,12.218525855322852
611,14.166259706501414
612,14.389903223289107
613,14.317279644300761
614,16.08519670298053
615,16.228472123065114
616,17.117925646715186
617,12.218525855322852
618,14.166259706501414
619,14.389903223289107
620,14.317279644300761
621,16.08519670298053
622,16.228472123065114
623,17.117925646715186
624,12.218525855322852
625,14.166259706501414
626,14.389903223289107
627,14.317279644300761
628,16.08519670298053
629,16.228472123065114
630,14.394523930780638
631,17.59272953862171
632,16.53219091463371
633,17.99431714751127
634,21.774176923761658
635,22.32515908630329
636,23.862507423402317
637,14.394523930780638
638,17.59272953862171
639,16.53219091463371
640,17.99431714751127
641,21.774176923761658
642,22.32515908630329
643,23.862507423402317
644,14.394523930780638
645,17.59272953862171
646,16.53219091463371
647,17.99431714751127
648,21.774176923761658
649,22.32515908630329
650,23.862507423402317
651,14.394523930780638
652,17.59272953862171
653,16.53219091463371
654,17.99431714751127
655,21.774176923761658
656,22.32515908630329
657,23.862507423402317
658,14.394523930780638
659,17.59272953862171
660,16.53219091463371
661,21.465392234928043
662,24.82874308160655
663,26.38085254168661
664,28.366128449573452
665,17.63474773139454
666,20.452410934668723
667,19.826069041782297
668,21.465392234928043
669,24.82874308160655
670,26.38085254168661
671,28.366128449573452
672,17.63474773139454
673,20.452410934668723
674,19.826069041782297
675,21.465392234928043
676,24.82874308160655
677,26.38085254168661
678,28.366128449573452
679,17.63474773139454
680,20.452410934668723
681,19.826069041782297
682,21.465392234928043
683,24.82874308160655
684,26.38085254168661
685,28.366128449573452
686,17.63474773139454
687,20.452410934668723
688,19.826069041782297
689,26.391333763164592
690,29.561771450587106
691,31.13237065033318
692,33.03511935316384
693,22.084253433290037
694,25.076099201489995
695,24.90435649506974
696,26.391333763164592
697,29.561771450587106
698,31.13237065033318
699,33.03511935316384
700,22.084253433290037
701,25.076099201489995
702,24.90435649506974
703,26.391333763164592
704,29.561771450587106
705,31.13237065033318
706,33.03511935316384
707,22.084253433290037
708,25.076099201489995
709,24.90435649506974
710,26.391333763164592
711,29.561771450587106
712,31.13237065033318
713,33.03511935316384
714,22.084253433290037
715,25.076099201489995
716,24.90435649506974
717,26.391333763164592
718,29.561771450587106
719,31.13237065033318
720,14.109298323127542
721,16.26075013707518
722,16.32968614795899
723,17.05444661984749
724,20.00116894179674
725,20.56951992140711
726,21.479692353587954
727,14.109298323127542
728,16.26075013707518
729,16.32968614795899
730,17.05444661984749
731,20.00116894179674
732,20.56951992140711
733,21.479692353587954
734,14.109298323127542
735,16.26075013707518
736,16.32968614795899
737,17.05444661984749
738,20.00116894179674
739,20.56951992140711
740,21.479692353587954
741,14.109298323127542
742,16.26075013707518
743,16.32968614795899
744,17.05444661984749
745,20.00116894179674
746,20.56951992140711
747,21.479692353587954
748,14.109298323127542
749,16.26075013707518
750,16.32968614795899
751,18.59702510348159
752,21.127238495858986
753,22.696716773007775
754,24.05481677597644
755,16.125527858146597
756,17.896437267527354
757,17.695067671324917
758,18.59702510348159
759,21.127238495858986
760,22.696716773007775
761,24.05481677597644
762,16.125527858146597
763,17.896437267527354
764,17.695067671324917
765,18.59702510348159
766,21.127238495858986
767,22.696716773007775
768,24.05481677597644
769,16.125527858146597
770,17.896437267527354
771,17.695067671324917
772,18.59702510348159
773,21.127238495858986
774,22.696716773007775
775,24.05481677597644
776,16.125527858146597
777,17.896437267527354
778,17.695067671324917
779,22.386753724798787
780,24.70703825400823
781,26.349086876405025
782,27.624659674317503
783,19.362041594352732
784,21.24190632679748
785,21.495135917061216
786,22.386753724798787
787,24.70703825400823
788,26.349086876405025
789,27.624659674317503
790,19.362041594352732
791,21.24190632679748
792,21.495135917061216
793,22.386753724798787
794,24.70703825400823
795,26.349086876405025
796,27.624659674317503
797,19.362041594352732
798,21.24190632679748
799,21.495135917061216
800,22.386753724798787
801,24.70703825400823
802,26.349086876405025
803,27.624659674317503
804,19.362041594352732
805,21.24190632679748
806,21.495135917061216
807,22.386753724798787
808,24.70703825400823
809,26.349086876405025
810,13.528653506445682
811,16.379605220843313
812,16.41752769338317
813,17.335608165076447
814,20.682180808839522
815,21.421156060238626
816,21.92980630212813
817,13.528653506445682
818,16.379605220843313
819,16.41752769338317
820,17.335608165076447
821,20.682180808839522
822,21.421156060238626
823,21.92980630212813
824,13.528653506445682
825,16.379605220843313
826,16.41752769338317
827,17.335608165076447
828,20.682180808839522
829,21.421156060238626
830,21.92980630212813
831,13.528653506445682
832,16.379605220843313
833,16.41752769338317
834,17.335608165076447
835,20.682180808839522
836,21.421156060238626
837,21.92980630212813
838,13.528653506445682
839,16.379605220843313
840,16.41752769338317
841,19.377592166666293
842,22.307655880857496
843,24.04775842979502
844,25.004336242472355
845,16.044288559420462
846,18.51469786925123
847,18.28231473470482
848,19.377592166666293
849,22.307655880857496
850,24.04775842979502
851,25.004336242472355
852,16.044288559420462
853,18.51469786925123
854,18.28231473470482
855,19.377592166666293
856,22.307655880857496
857,24.04775842979502
858,25.004336242472355
859,16.044288559420462
860,18.51469786925123
861,18.28231473470482
862,19.377592166666293
863,22.307655880857496
864,24.04775842979502
865,25.004336242472355
866,16.044288559420462
867,18.51469786925123
868,18.28231473470482
869,23.687769720757583
870,26.08901538932055
871,27.687564654920607
872,28.561615262541775
873,19.889657366814873
874,22.283663259314846
875,22.476361365095713
876,23.687769720757583
877,26.08901538932055
878,27.687564654920607
879,28.561615262541775
880,19.889657366814873
881,22.283663259314846
882,22.476361365095713
883,23.687769720757583
884,26.08901538932055
885,27.687564654920607
886,28.561615262541775
887,19.889657366814873
888,22.283663259314846
889,22.476361365095713
890,23.687769720757583
891,26.08901538932055
892,27.687564654920607
893,28.561615262541775
894,19.889657366814873
895,22.283663259314846
896,22.476361365095713
897,23.687769720757583
898,26.08901538932055
899,27.687564654920607
900,33.48841867564671
901,37.19154979767195
902,37.650293070318185
903,41.23078996936411
904,43.85039276845268
905,44.47227246651913
906,48.662619700481514
907,33.48841867564671
908,37.19154979767195
909,37.650293070318185
910,41.23078996936411
911,43.85039276845268
912,44.47227246651913
913,48.662619700481514
914,33.48841867564671
915,37.19154979767195
916,37.650293070318185
917,41.23078996936411
918,43.85039276845268
919,44.47227246651913
920,48.662619700481514
921,33.48841867564671
922,37.19154979767195
923,37.650293070318185
924,41.23078996936411
925,43.85039276845268
926,44.47227246651913
927,48.662619700481514
928,33.48841867564671
929,37.19154979767195
930,37.650293070318185
931,46.617984924924414
932,48.857392349517696
933,50.351676157318856
934,55.37354358089032
935,36.764711908979976
936,42.408508124508735
937,42.900882752913375
938,46.617984924924414
939,48.857392349517696
940,50.351676157318856
941,55.37354358089032
942,36.764711908979976
943,42.408508124508735
944,42.900882752913375
945,46.617984924924414
946,48.857392349517696
947,50.351676157318856
948,55.37354358089032
949,36.764711908979976
950,42.408508124508735
951,42.900882752913375
952,46.617984924924414
953,48.857392349517696
954,50.351676157318856
955,55.37354358089032
956,36.764711908979976
957,42.408508124508735
958,42.900882752913375
959,54.74029791940266
960,58.821454550839086
961,61.11427285395408
962,65.99546530707926
963,44.42006662066675
964,50.324209651677094
965,51.15241265039685
966,54.74029791940266
967,58.821454550839086
968,61.11427285395408
969,65.99546530707926
970,44.42006662066675
971,50.324209651677094
972,51.15241265039685
973,54.74029791940266
974,58.821454550839086
975,61.11427285395408
976,65.99546530707926
977,44.42006662066675
978,50.324209651677094
979,51.15241265039685
980,54.74029791940266
981,58.821454550839086
982,61.11427285395408
983,65.99546530707926
984,44.42006662066675
985,50.324209651677094
986,51.15241265039685
987,54.74029791940266
988,58.821454550839086
989,61.11427285395408
990,48.282454743515046
991,54.12116502540791
992,54.196808239634095
993,59.93636263866861
994,62.73737445811712
995,64.90847455985337
996,68.15858775586543
997,48.282454743515046
998,54.12116502540791
999,54.196808239634095
1000,59.93636263866861
1001,62.73737445811712
1002,64.90847455985337
1003,68.15858775586543
1004,48.282454743515046
1005,54.12116502540791
1006,54.196808239634095
1007,59.93636263866861
1008,62.73737445811712
1009,64.90847455985337
1010,68.15858775586543
1011,48.282454743515046
1012,54.12116502540791
1013,54.196808239634095
1014,59.93636263866861
1015,62.73737445811712
1016,64.90847455985337
1017,68.15858775586543
1018,48.282454743515046
1019,54.12116502540791
1020,54.196808239634095
1021,65.8961527528957
1022,68.31696919784893
1023,71.72783283468301
1024,75.7268880988911
1025,51.38401981516743
1026,59.81819373171825
1027,59.92746830170285
1028,65.8961527528957
1029,68.31696919784893
1030,71.72783283468301
1031,75.7268880988911
1032,51.38401981516743
1033,59.81819373171825
1034,59.92746830170285
1035,65.8961527528957
1036,68.31696919784893
1037,71.72783283468301
1038,75.7268880988911
1039,51.38401981516743
1040,59.81819373171825
1041,59.92746830170285
1042,65.8961527528957
1043,68.31696919784893
1044,71.72783283468301
1045,75.7268880988911
1046,51.38401981516743
1047,59.81819373171825
1048,59.92746830170285
1049,76.45553567277538
1050,81.3932105193641
1051,85.40092311571333
1052,89.80491637290214
1053,61.45750903913643
1054,70.02539910646536
1055,70.55280725197278
1056,76.45553567277538
1057,81.3932105193641
1058,85.40092311571333
1059,89.80491637290214
1060,61.45750903913643
1061,70.02539910646536
1062,70.55280725197278
1063,76.45553567277538
1064,81.3932105193641
1065,85.40092311571333
1066,89.80491637290214
1067,61.45750903913643
1068,70.02539910646536
1069,70.55280725197278
1070,76.45553567277538
1071,81.3932105193641
1072,85.40092311571333
1073,89.80491637290214
1074,61.45750903913643
1075,70.02539910646536
1076,70.55280725197278
1077,76.45553567277538
1078,81.3932105193641
1079,85.40092311571333
1080,41.61303522995345
1081,46.342503810408466
1082,46.35250968289371
1083,51.74376478837773
1084,54.05850793595276
1085,56.073747980964605
1086,59.47541821906757
1087,41.61303522995345
1088,46.342503810408466
1089,46.35250968289371
1090,51.74376478837773
1091,54.05850793595276
1092,56.073747980964605
1093,59.47541821906757
1094,41.61303522995345
1095,46.342503810408466
1096,46.35250968289371
1097,51.74376478837773
1098,54.05850793595276
1099,56.073747980964605
1100,59.47541821906757
1101,41.61303522995345
1102,46.342503810408466
1103,46.35250968289371
1104,51.74376478837773
1105,54.05850793595276
1106,56.073747980964605
1107,59.47541821906757
1108,41.61303522995345
1109,46.342503810408466
1110,46.35250968289371
1111,57.047019709971316
1112,58.98156748305106
1113,62.23657106316069
1114,66.38718336945962
1115,44.058065108972286
1116,51.38299732408524
1117,51.42663455232891
1118,57.047019709971316
1119,58.98156748305106
1120,62.23657106316069
1121,66.38718336945962
1122,44.058065108972286
1123,51.38299732408524
1124,51.42663455232891
1125,57.047019709971316
1126,58.98156748305106
1127,62.23657106316069
1128,66.38718336945962
1129,44.058065108972286
1130,51.38299732408524
1131,51.42663455232891
1132,57.047019709971316
1133,58.98156748305106
1134,62.23657106316069
1135,66.38718336945962
1136,44.058065108972286
1137,51.38299732408524
1138,51.42663455232891
1139,67.66452517920791
1140,72.25842334148417
1141,76.03252328566192
1142,80.04246062151466
1143,54.31064972285501
1144,61.76929808874595
1145,62.11009605195571
1146,67.66452517920791
1147,72.25842334148417
1148,76.03252328566192
1149,80.04246062151466
1150,54.31064972285501
1151,61.76929808874595
1152,62.11009605195571
1153,67.66452517920791
1154,72.25842334148417
1155,76.03252328566192
1156,80.04246062151466
1157,54.31064972285501
1158,61.76929808874595
1159,62.11009605195571
1160,67.66452517920791
1161,72.25842334148417
1162,76.03252328566192
1163,80.04246062151466
1164,54.31064972285501
1165,61.76929808874595
1166,62.11009605195571
1167,67.66452517920791
1168,72.25842334148417
1169,76.03252328566192
1170,37.68630977787653
1171,42.55678129971675
1172,42.56678717220198
1173,46.634250717038185
1174,49.58042835977055
1175,51.14564468943865
1176,55.027027186307
1177,37.68630977787653
1178,42.55678129971675
1179,42.56678717220198
1180,46.634250717038185
1181,49.58042835977055
1182,51.14564468943865
1183,55.027027186307
1184,37.68630977787653
1185,42.55678129971675
1186,42.56678717220198
1187,46.634250717038185
1188,49.58042835977055
1189,51.14564468943865
1190,55.027027186307
1191,37.68630977787653
1192,42.55678129971675
1193,42.56678717220198
1194,46.634250717038185
1195,49.58042835977055
1196,51.14564468943865
1197,55.027027186307
1198,37.68630977787653
1199,42.55678129971675
1200,42.56678717220198
1201,50.70522788189316
1202,53.27121015013025
1203,56.07619001489612
1204,60.70651457996046
1205,40.11523000641275
1206,46.51972030030495
1207,46.56335752854861
1208,50.70522788189316
1209,53.27121015013025
1210,56.07619001489612
1211,60.70651457996046
1212,40.11523000641275
1213,46.51972030030495
1214,46.56335752854861
1215,50.70522788189316
1216,53.27121015013025
1217,56.07619001489612
1218,60.70651457996046
1219,40.11523000641275
1220,46.51972030030495
1221,46.56335752854861
1222,50.70522788189316
1223,53.27121015013025
1224,56.07619001489612
1225,60.70651457996046
1226,40.11523000641275
1227,46.51972030030495
1228,46.56335752854861
1229,60.69279290266761
1230,67.23602211876586
1231,70.5600983475998
1232,75.04974794221789
1233,49.06489837879802
1234,56.381317808709795
1235,56.72211577191957
1236,60.69279290266761
1237,67.23602211876586
1238,70.5600983475998
1239,75.04974794221789
1240,49.06489837879802
1241,56.381317808709795
1242,56.72211577191957
1243,60.69279290266761
1244,67.23602211876586
1245,70.5600983475998
1246,75.04974794221789
1247,49.06489837879802
1248,56.381317808709795
1249,56.72211577191957
1250,60.69279290266761
1251,67.23602211876586
1252,70.5600983475998
1253,75.04974794221789
1254,49.06489837879802
1255,56.381317808709795
1256,56.72211577191957
1257,60.69279290266761
1258,67.23602211876586
1259,70.5600983475998
1260,26.776484008956785
1261,29.923862196545297
1262,29.933868069030563
1263,33.72043045248618
1264,36.59133035557661
1265,37.39273597171186
1266,40.51088822966612
1267,26.776484008956785
1268,29.923862196545297
1269,29.933868069030563
1270,33.72043045248618
1271,36.59133035557661
1272,37.39273597171186
1273,40.51088822966612
1274,26.776484008956785
1275,29.923862196545297
1276,29.933868069030563
1277,33.72043045248618
1278,36.59133035557661
1279,37.39273597171186
1280,40.51088822966612
1281,26.776484008956785
1282,29.923862196545297
1283,29.933868069030563
1284,33.72043045248618
1285,36.59133035557661
1286,37.39273597171186
1287,40.51088822966612
1288,26.776484008956785
1289,29.923862196545297
1290,29.933868069030563
1291,37.52904388518895
1292,40.019748413784065
1293,41.75480243533328
1294,45.12697414281248
1295,29.194159028192722
1296,33.779367295656314
1297,33.8230045239
1298,37.52904388518895
1299,40.019748413784065
1300,41.75480243533328
1301,45.12697414281248
1302,29.194159028192722
1303,33.779367295656314
1304,33.8230045239
1305,37.52904388518895
1306,40.019748413784065
1307,41.75480243533328
1308,45.12697414281248
1309,29.194159028192722
1310,33.779367295656314
1311,33.8230045239
1312,37.52904388518895
1313,40.019748413784065
1314,41.75480243533328
1315,45.12697414281248
1316,29.194159028192722
1317,33.779367295656314
1318,33.8230045239
1319,46.41802138551005
1320,49.59272924740727
1321,51.59814978569266
1322,54.93961948779579
1323,36.45989728593146
1324,42.354725427311706
1325,42.695523390521466
1326,46.41802138551005
1327,49.59272924740727
1328,51.59814978569266
1329,54.93961948779579
1330,36.45989728593146
1331,42.354725427311706
1332,42.695523390521466
1333,46.41802138551005
1334,49.59272924740727
1335,51.59814978569266
1336,54.93961948779579
1337,36.45989728593146
1338,42.354725427311706
1339,42.695523390521466
1340,46.41802138551005
1341,49.59272924740727
1342,51.59814978569266
1343,54.93961948779579
1344,36.45989728593146
1345,42.354725427311706
1346,42.695523390521466
1347,46.41802138551005
1348,49.59272924740727
1349,51.59814978569266
1350,26.750690489221483
1351,29.898068676810002
1352,29.908074549295268
1353,33.69463693275086
1354,36.481276573009104
1355,37.28268218914438
1356,40.23780647628229
1357,26.750690489221483
1358,29.898068676810002
1359,29.908074549295268
1360,33.69463693275086
1361,36.481276573009104
1362,37.28268218914438
